+---------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                            ;
+----------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                        ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby4:1:Padding:MUX1|g_And0     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby4:1:Padding:MUX1|g_Invg     ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby4:1:Padding:MUX1            ; 3     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby4:0:Padding:MUX1|g_Or       ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby4:0:Padding:MUX1|g_And1     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby4:0:Padding:MUX1|g_And0     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby4:0:Padding:MUX1|g_Invg     ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby4:0:Padding:MUX1            ; 3     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:31:MoveBits:MUX2|g_Or     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:31:MoveBits:MUX2|g_And1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:31:MoveBits:MUX2|g_And0   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:31:MoveBits:MUX2|g_Invg   ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:31:MoveBits:MUX2          ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:30:MoveBits:MUX2|g_Or     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:30:MoveBits:MUX2|g_And1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:30:MoveBits:MUX2|g_And0   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:30:MoveBits:MUX2|g_Invg   ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:30:MoveBits:MUX2          ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:29:MoveBits:MUX2|g_Or     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:29:MoveBits:MUX2|g_And1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:29:MoveBits:MUX2|g_And0   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:29:MoveBits:MUX2|g_Invg   ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:29:MoveBits:MUX2          ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:28:MoveBits:MUX2|g_Or     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:28:MoveBits:MUX2|g_And1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:28:MoveBits:MUX2|g_And0   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:28:MoveBits:MUX2|g_Invg   ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:28:MoveBits:MUX2          ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:27:MoveBits:MUX2|g_Or     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:27:MoveBits:MUX2|g_And1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:27:MoveBits:MUX2|g_And0   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:27:MoveBits:MUX2|g_Invg   ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:27:MoveBits:MUX2          ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:26:MoveBits:MUX2|g_Or     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:26:MoveBits:MUX2|g_And1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:26:MoveBits:MUX2|g_And0   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:26:MoveBits:MUX2|g_Invg   ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:26:MoveBits:MUX2          ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:25:MoveBits:MUX2|g_Or     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:25:MoveBits:MUX2|g_And1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:25:MoveBits:MUX2|g_And0   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:25:MoveBits:MUX2|g_Invg   ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:25:MoveBits:MUX2          ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:24:MoveBits:MUX2|g_Or     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:24:MoveBits:MUX2|g_And1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:24:MoveBits:MUX2|g_And0   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:24:MoveBits:MUX2|g_Invg   ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:24:MoveBits:MUX2          ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:23:MoveBits:MUX2|g_Or     ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:23:MoveBits:MUX2|g_And1   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:23:MoveBits:MUX2|g_And0   ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:23:MoveBits:MUX2|g_Invg   ; 1     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; MIPS_Proc_ALU|ALU_BarrelShifter|\leftShift_NBit_MUXby2:23:MoveBits:MUX2          ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
